Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")",,
25.16,87.1,82.7,13.15,0.941100122,2
23.95,85.3,82.6,13.28,0.941115392,2
23.22,88.1,82.9,13.27,0.941114217,2
21.13,92.2,82.6,13.41,0.941130662,2
19.9,91.8,82.9,13.41,0.941130662,2
21.37,93.4,82.9,13.41,0.941130662,2
21.62,93.1,83.2,13.41,0.941130662,2
22.35,93.7,83.2,13.41,0.941130662,2
22.84,93.3,83.4,13.48,0.941138884,2
22.59,93.3,83.4,13.48,0.941138884,2
22.84,93.1,83.4,13.55,0.941147106,2
23.08,94,83.2,13.55,0.941147106,2
22.95,93.4,83.4,13.55,0.941147106,2
23.57,94.3,83.1,12.07,0.940973266,2
23.57,94.9,83.5,13.55,0.941147106,2
23.81,94.8,82.8,13.28,0.941115392,2
24.3,94.7,81.7,13.28,0.941115392,2
24.8,94.7,83.8,13.55,0.941147106,2
24.55,94.5,83.9,13.55,0.941147106,2
25.04,93.6,84.1,13.69,0.94116355,2
26.62,91,84.1,13.69,0.94116355,2
27.97,87.2,84.1,13.69,0.94116355,2
29.2,86.4,84,13.69,0.94116355,2
30.06,80.1,84.2,13.69,0.94116355,2
30.32,80.9,84.1,13.82,0.94117882,2
27.62,86.5,84.5,13.82,0.94117882,2
26.39,88.7,84.9,13.82,0.94117882,2
25.29,91.7,84.7,13.95,0.941194089,2
24.3,93.3,84.9,14.09,0.941210534,2
24.92,93.2,84.7,14.09,0.941210534,2
24.92,93.7,86,14.22,0.941225803,2
25.66,94.2,86,14.22,0.941225803,2
25.66,93.9,86,14.22,0.941225803,2
26.02,94.3,86,14.16,0.941218756,2
26.39,94.6,86.4,14.22,0.941225803,2
26.38,94.2,86.4,14.36,0.941242248,2
27.12,95.4,86,14.36,0.941242248,2
27,95.2,86.1,14.23,0.941226978,2
27,95.8,86.4,14.16,0.941218756,2
27.12,94.9,86.5,14.23,0.941226978,2
27.97,95.7,86.3,14.36,0.941242248,2
28.22,96.4,85.6,14.09,0.941210534,2
28.21,96.2,84.9,13.96,0.941195264,2
28.46,95,83.6,35.26,0.943697143,2
29.07,95.9,81.8,35.26,0.943697143,2
29.93,95,83,13.16,0.941101297,2
30.42,93.7,84.7,13.16,0.941101297,2
29.69,93.7,83.3,13.02,0.941084852,2
29.94,95.3,82.4,12.75,0.941053139,2
29.69,92.9,82.2,13.02,0.941084852,2
28.83,94.9,82.5,13.16,0.941101297,2
29.44,96.7,82.4,13.16,0.941101297,2
28.83,98.6,84.5,13.29,0.941116566,2
31.03,99.8,84.4,13.16,0.941101297,2
31.77,99.8,85.1,13.29,0.941116566,2
31.53,99.9,84,13.16,0.941101297,2
28.72,99.8,85.2,13.15,0.941100122,2
26.51,96,84.1,13.02,0.941084852,2
26.14,95.9,84.9,13.02,0.941084852,2
26.38,95.8,84.9,12.88,0.941068408,2
26.38,96,83.1,12.35,0.941006155,2
26.63,96.1,83.6,11.94,0.940957997,2
26.38,95.9,83.4,11.54,0.940911013,2
26.63,95.9,81.1,10.19,0.940752443,2
26.75,95.9,78.98,9.46,0.940666698,2
27.61,96,78.99,8.18,0.94051635,2
27.6,96.1,79.68,7.646,0.940453627,2
27.85,95.4,79.28,7.579,0.940445757,2
28.71,93.8,79.41,7.511,0.94043777,2
29.43,94.2,79.43,7.65,0.940454097,2
31.14,93.2,79.46,7.521,0.940438945,2
33.6,91.5,79.19,7.655,0.940454684,2
31.88,92.8,79.45,7.789,0.940470424,2
31.9,95,79.28,7.78,0.940469367,2
29.7,97,77.85,7.911,0.940484754,2
27.98,96.6,78.31,7.91,0.940484636,2
27.12,96.2,78.98,7.977,0.940492506,2
27.24,96.8,77.91,8.05,0.940501081,2
27.97,99.9,80.6,7.915,0.940485224,2
28.71,99.8,79.95,7.78,0.940469367,2
28.95,99.9,79.21,7.511,0.94043777,2
29.57,99.9,77.66,6.436,0.940311502,2
29.94,99.9,77.06,5.899,0.940248426,2
30.18,99.8,75.98,5.63,0.94021683,2
29.32,99.8,76.19,5.361,0.940185233,2
29.44,100,75.11,4.958,0.940137897,2
29.94,99.9,77.39,4.555,0.940090561,2
30.18,99.8,76.32,1.598,0.939743234,2
29.21,99.8,75.49,3.34,0.939947848,2
27,96.2,74.88,2.13,0.939805723,2
27.49,96.4,75.36,2.937,0.939900512,2
27.11,95.8,75.91,2.808,0.93988536,2
28.09,95.3,74.44,2.136,0.939806427,2
28.09,94.5,74.17,2.405,0.939838024,2
27.85,95.5,74.1,2.136,0.939806427,2
28.46,94.1,74.03,2.136,0.939806427,2
27.6,94.8,73.36,2.134,0.939806192,2
27.24,94,75.49,2.265,0.93982158,2
26.88,93.5,74.53,2.394,0.939836732,2
25.66,95,73.85,2.393,0.939836614,2
25.16,95.6,74.52,2.393,0.939836614,2
25.29,95.6,74.12,1.856,0.939773539,2
24.8,95.7,74.39,1.049,0.939678749,2
24.67,95.6,73.45,0.78,0.939647153,2
24.8,95.5,72.51,0.646,0.939631413,2
24.3,95.3,72.64,0.511,0.939615556,2
24.67,94.8,73.72,0.511,0.939615556,2
24.92,95,74.12,0.377,0.939599817,2
25.04,95.6,74.32,0.377,0.939599817,2
24.31,95.6,74.31,0.509,0.939615321,2
23.57,95,74.39,0.511,0.939615556,2
23.44,94.5,74.39,0.511,0.939615556,2
23.2,94.5,74.52,0.376,0.939599699,2
23.81,95.2,74.52,0.511,0.939615556,2
24.06,94.7,74.39,0.511,0.939615556,2
23.69,93.6,74.32,0.511,0.939615556,2
23.93,92.7,74.39,0.511,0.939615556,2
24.55,88.9,74.39,0.511,0.939615556,2
25.41,83.7,74.32,0.377,0.939599817,2
24.8,84.5,74.26,0.511,0.939615556,2
23.82,82.9,74.37,0.371,0.939599112,2
23.46,82.8,74.34,0.499,0.939614147,2
22.24,86.5,74.12,0.493,0.939613442,2
20.03,89.7,74.18,0.493,0.939613442,2
19.79,90.6,73.9,0.625,0.939628947,2
18.93,89.8,74.16,0.489,0.939612972,2
18.81,88.1,73.9,0.489,0.939612972,2
18.81,89.1,74.16,0.487,0.939612737,2
18.93,89.7,74.16,0.487,0.939612737,2
18.56,89.9,74.56,0.487,0.939612737,2
17.95,90.6,74.43,0.487,0.939612737,2
18.8,87.7,74.31,0.492,0.939613325,2
18.31,88.8,74.86,0.493,0.939613442,2
20.77,84.5,74.86,0.493,0.939613442,2
20.28,85.9,74.86,0.494,0.939613559,2
20.52,85.1,74.86,0.493,0.939613442,2
20.4,84.5,75.13,0.494,0.939613559,2
20.76,82.8,75.22,0.499,0.939614147,2
22.1,80.8,74.76,0.436,0.939606747,2
22.34,79.58,74.92,0.51,0.939615439,2
23.44,76.02,74.79,0.377,0.939599817,2
24.55,73.09,74.66,0.511,0.939615556,2
24.3,74.86,74.66,0.377,0.939599817,2
23.7,74.87,74.71,0.373,0.939599347,2
22.36,78.03,74.75,0.499,0.939614147,2
20.89,80.3,74.86,0.427,0.93960569,2
21.26,78.52,74.86,0.493,0.939613442,2
22,75.18,74.99,0.493,0.939613442,2
21.14,76.61,75.13,0.427,0.93960569,2
23.1,72.64,74.86,0.495,0.939613677,2
21.26,76.68,74.99,0.494,0.939613559,2
22,78.04,75.13,0.495,0.939613677,2
20.65,79.34,75.26,0.494,0.939613559,2
22.11,75.57,75.28,0.499,0.939614147,2
23.46,71.13,75.69,0.432,0.939606277,2
23.59,72.84,75.28,0.432,0.939606277,2
23.71,75.5,75.15,0.499,0.939614147,2
23.48,72.3,75.93,0.493,0.939613442,2
22.73,75.72,75.94,0.495,0.939613677,2
22.61,76.6,76.08,0.497,0.939613912,2
22.23,80.1,76.09,0.499,0.939614147,2
22.85,79.06,76.29,0.499,0.939614147,2
21.74,83.6,76.1,0.503,0.939614617,2
24.06,77.26,76.2,0.511,0.939615556,2
25.16,76.5,76.27,0.511,0.939615556,2
26.15,76.98,76.07,0.511,0.939615556,2
27,74.52,75.28,0.515,0.939616026,2
28.61,70.36,75.6,0.377,0.939599817,2
26.76,74.66,75.73,0.511,0.939615556,2
25.54,77.67,75.99,0.509,0.939615321,2
24.82,76.05,75.89,0.499,0.939614147,2
22.6,81.9,75.89,0.365,0.939598407,2
23.34,79.81,76.09,0.499,0.939614147,2
23.59,79.74,76.23,0.634,0.939630004,2
23.09,84.9,76.37,0.502,0.939614499,2
23.7,81.9,76.58,0.505,0.939614852,2
24.56,79.25,76.52,0.505,0.939614852,2
24.19,80.6,76.66,0.507,0.939615086,2
25.42,79.45,76.92,0.506,0.939614969,2
25.41,81.1,76.94,0.646,0.939631413,2
25.53,81.3,76.14,0.646,0.939631413,2
26.15,81.4,75.73,0.51,0.939615439,2
26.39,78.9,76.27,0.645,0.939631296,2
26.39,82.5,76.41,0.646,0.939631413,2
25.29,85.7,75.87,0.646,0.939631413,2
25.78,85.1,76.41,0.511,0.939615556,2
26.15,86.2,76.41,0.511,0.939615556,2
27.62,83.9,76.49,0.515,0.939616026,2
27.98,85,76.03,0.518,0.939616379,2
29.21,82.7,76.97,0.518,0.939616379,2
28.84,84.8,76.63,0.383,0.939600522,2
28.72,87.1,76.7,0.518,0.939616379,2
28.23,87.8,76.95,0.648,0.939631648,2
27.38,87.4,77.21,0.511,0.939615556,2
26.39,88.9,77.08,0.511,0.939615556,2
25.66,88.3,77.08,0.511,0.939615556,2
26.02,89,77.21,0.646,0.939631413,2
25.9,88.4,77.21,0.646,0.939631413,2
25.29,91.7,77.34,0.645,0.939631296,2
25.9,91.6,77.21,0.511,0.939615556,2
26.15,91.3,77.62,0.511,0.939615556,2
26.02,91.9,77.48,0.511,0.939615556,2
25.78,92.9,77.35,0.511,0.939615556,2
25.9,94,77.62,0.511,0.939615556,2
25.41,95,77.28,0.646,0.939631413,2
26.39,93.4,77.21,0.646,0.939631413,2
25.78,95.1,76.68,0.646,0.939631413,2
25.9,95.4,75.33,0.511,0.939615556,2
26.39,95.3,74.32,0.511,0.939615556,2
26.52,95.6,74.52,0.511,0.939615556,2
26.88,96.2,75.67,0.512,0.939615674,2
26.88,96.4,76.29,0.516,0.939616144,2
27.24,96,76.57,0.518,0.939616379,2
27.6,95.7,76.66,0.524,0.939617083,2
27.96,95.7,76.6,0.392,0.939601579,2
29.3,95.4,76.5,0.536,0.939618493,2
29.81,95.1,75.51,0.389,0.939601226,2
27.73,96.6,75.9,0.52,0.939616613,2
28.1,96.4,77.25,0.387,0.939600991,2
27.73,98.4,77.51,0.518,0.939616379,2
27.49,98.3,77.77,0.518,0.939616379,2
27.74,99.9,77.77,0.516,0.939616144,2
27,97.5,77.9,0.516,0.939616144,2
27.37,97.9,77.77,0.518,0.939616379,2
27.86,99.9,77.24,0.384,0.939600639,2
28.23,100,76.83,0.518,0.939616379,2
27.98,99.8,75.89,0.518,0.939616379,2
27.86,98.6,76.5,0.518,0.939616379,2
27.61,98.3,76.77,0.518,0.939616379,2
27.73,100,76.97,0.518,0.939616379,2
27.85,100,75.5,0.386,0.939600874,2
27.97,99.8,75.91,0.523,0.939616966,2
28.21,99.9,77.26,0.524,0.939617083,2
28.34,99.8,78.2,0.524,0.939617083,2
28.71,99.9,78.2,0.524,0.939617083,2
28.83,100,78.13,0.524,0.939617083,2
29.2,99.9,77.53,0.524,0.939617083,2
29.43,99.9,78.43,0.53,0.939617788,2
29.31,99.9,78.83,0.529,0.939617671,2
29.93,99.9,78.88,0.525,0.939617201,2
29.44,99.8,78.87,0.524,0.939617083,2
29.44,99.8,78.34,0.524,0.939617083,2
28.95,99.8,76.86,0.524,0.939617083,2
28.83,99.9,77.13,0.524,0.939617083,2
28.34,99.9,77.52,0.521,0.939616731,2
27.98,99.8,76.84,0.518,0.939616379,2
27.73,99.9,76.56,0.518,0.939616379,2
27.61,99.9,77.91,0.518,0.939616379,2
27.61,100,78.72,0.518,0.939616379,2
27.49,99.8,79.39,35.26,0.943697143,2
27.24,99.9,79.39,35.26,0.943697143,2
27.49,99.8,79.79,35.26,0.943697143,2
27.49,99.8,80.1,12.35,0.941006155,2
27.73,99.8,80.1,35.26,0.943697143,2
28.71,97,78.87,35.26,0.943697143,2
30.43,99.7,79.81,35.26,0.943697143,2
30.8,99.8,79.95,35.26,0.943697143,2
31.29,99.8,80.1,35.26,0.943697143,2
31.65,97.4,80.2,35.26,0.943697143,2
31.75,99.9,78.92,35.26,0.943697143,2
32.12,100,78.65,35.26,0.943697143,2
32.61,95.6,79.73,35.26,0.943697143,2
33.84,94.7,80.4,35.26,0.943697143,2
32.86,96.2,80.7,35.26,0.943697143,2
33.72,94.3,79.86,35.26,0.943697143,2
33.23,96,81.3,35.26,0.943697143,2
32.37,99.9,82,35.26,0.943697143,2
31.03,99.9,81.9,35.26,0.943697143,2
30.29,99.9,80.5,35.26,0.943697143,2
31.02,99.9,80.1,35.26,0.943697143,2
30.77,99.9,81.4,35.26,0.943697143,2
31.63,99.9,81.7,35.26,0.943697143,2
31.63,99.9,82.1,19.75,0.941875352,2
31.39,99.9,81.7,19.88,0.941890622,2
32,99.8,81.6,20.01,0.941905892,2
31.51,99.9,80.3,20.01,0.941905892,2
31.89,99.9,79.97,35.26,0.943697143,2
31.53,99.9,79.21,35.26,0.943697143,2
29.21,99.2,79.39,35.26,0.943697143,2
27.98,97.1,78.92,35.26,0.943697143,2
27,96,75.08,35.26,0.943697143,2
27.13,95.8,76.01,35.26,0.943697143,2
26.27,95.8,78.3,35.26,0.943697143,2
26.15,95.6,77.55,20.27,0.941936431,2
25.89,95.1,75.69,20.41,0.941952875,2
26.26,94.9,74.95,20.41,0.941952875,2
26.87,94.8,76.83,20.27,0.941936431,2
27.24,94.9,77.1,20.14,0.941921161,2
26.39,95.3,76.82,20.27,0.941936431,2
26.27,95.2,76.81,20.27,0.941936431,2
24.67,94.9,76.94,35.26,0.943697143,2
24.07,94.5,77.6,35.26,0.943697143,2
23.08,93.9,77.32,35.26,0.943697143,2
22.47,93.8,78.4,35.26,0.943697143,2
22.59,93.9,77.73,35.26,0.943697143,2
22.84,93.7,78.8,35.26,0.943697143,2
22.36,93.9,75.83,35.26,0.943697143,2
21.99,93.7,76.09,35.26,0.943697143,2
21.5,93.3,78.65,20.27,0.941936431,2
21.25,93.3,75.69,35.26,0.943697143,2
21.37,93,75.55,35.26,0.943697143,2
20.64,93.2,75.94,35.26,0.943697143,2
20.4,92.9,78.49,35.26,0.943697143,2
20.03,92.6,77.82,35.26,0.943697143,2
19.66,92.6,75.33,35.26,0.943697143,2
19.66,92.5,78.56,35.26,0.943697143,2
19.41,92.3,77.28,35.26,0.943697143,2
19.17,92.1,77.95,35.26,0.943697143,2
19.05,92.2,77.88,20.4,0.941951701,2
19.17,92,77.81,20.4,0.941951701,2
19.78,92,79.16,20.47,0.941959923,2
19.66,92.2,77.28,20.4,0.941951701,2
19.54,91.7,77.15,20.53,0.94196697,2
18.55,91.8,76.07,20.53,0.94196697,2
18.07,91.4,77.52,20.53,0.94196697,2
17.7,91.3,76.72,20.53,0.94196697,2
17.46,91,76.58,20.53,0.94196697,2
17.09,90.7,77.12,20.53,0.94196697,2
16.97,90,77.25,20.53,0.94196697,2
16.84,90.5,77.59,20.53,0.94196697,2
17.21,90.1,77.39,20.53,0.94196697,2
17.21,90.5,77.66,20.53,0.94196697,2
17.09,90,77.93,20.53,0.94196697,2
16.6,89.5,78.2,20.53,0.94196697,2
16.72,89.5,78.2,20.53,0.94196697,2
16.23,89.9,78.2,20.53,0.94196697,2
15.98,89.6,77.79,20.66,0.94198224,2
16.6,90.1,78.73,20.53,0.94196697,2
16.23,89.9,78.87,20.66,0.94198224,2
17.94,90.3,78.76,20.53,0.94196697,2
18.92,91.8,78.62,20.53,0.94196697,2
18.43,90.4,78.62,20.53,0.94196697,2
21.37,91.6,78.12,20.4,0.941951701,2
22.1,92.2,77.87,20.4,0.941951701,2
22.21,93.2,78.69,19.87,0.941889447,2
22.7,92.3,79.36,35.26,0.943697143,2
24.18,93.9,77.34,35.26,0.943697143,2
23.09,94.7,74.34,35.26,0.943697143,2
22.23,93.5,79.05,20.4,0.941951701,2
20.88,93.4,76.69,20.47,0.941959923,2
20.39,92.8,76.69,20.47,0.941959923,2
20.64,92.7,76.7,20.4,0.941951701,2
22.36,94,76.97,20.4,0.941951701,2
21.99,94,75.82,20.4,0.941951701,2
21.74,94.1,76.3,20.4,0.941951701,2
21.86,93.8,75.56,20.13,0.941919987,2
22.35,94,75.7,19.19,0.941809575,2
22.22,94.2,71.81,17.18,0.941573482,2
22.72,94.3,72.62,15.97,0.941431357,2
23.21,94.6,72.35,15.97,0.941431357,2
22.72,94.3,70.8,15.7,0.941399643,2
22.84,94.1,70.32,15.16,0.941336215,2
22.48,94.2,69.64,14.62,0.941272787,2
21.62,93.8,69.77,14.62,0.941272787,2
22.11,94,69.9,14.62,0.941272787,2
21.37,93.5,69.5,14.75,0.941288057,2
22.95,93.5,71.16,14.76,0.941289231,2
24.67,94.7,68.48,14.76,0.941289231,2
24.18,94.9,71.03,14.9,0.941305676,2
24.43,94.8,71.3,14.9,0.941305676,2
23.81,94.9,69.69,14.9,0.941305676,2
26.15,96.2,68.21,14.9,0.941305676,2
25.16,96,69.95,14.63,0.941273962,2
24.8,96,69.68,14.76,0.941289231,2
24.43,95.4,69.28,14.36,0.941242248,2
24.43,95.8,68.14,14.22,0.941225803,2
24.18,95.6,67.67,13.69,0.94116355,2
24.06,95.7,68.61,13.55,0.941147106,2
25.4,95.9,68.23,13.02,0.941084852,2
27.74,96.8,67.62,11.94,0.940957997,2
26.27,96.4,67.68,11.94,0.940957997,2
26.27,96.2,66.87,11.94,0.940957997,2
26.51,96.1,66.74,11.6,0.940918061,2
25.9,96.2,66.53,11,0.940847585,2
26.02,96.2,66.12,11,0.940847585,2
26.27,96.2,66.07,11.13,0.940862855,2
26.26,96.1,67.02,11.14,0.940864029,2
26.51,96.3,67.63,11.27,0.940879299,2
26.51,96.4,66.55,10.6,0.940800601,2
26.63,96.1,65.27,10.6,0.940800601,2
27,95.8,65.41,10.73,0.940815871,2
27.36,95.7,66.02,10.73,0.940815871,2
27.48,95.6,65.17,10.74,0.940817046,2
27.85,95.5,65.57,10.74,0.940817046,2
27.97,94.6,67.05,10.74,0.940817046,2
29.57,95.6,66.31,10.6,0.940800601,2
29.44,96.8,66.38,10.6,0.940800601,2
29.44,99.9,66.78,10.74,0.940817046,2
28.95,100,67.05,10.74,0.940817046,2
28.84,99.8,67.17,10.73,0.940815871,2
27.98,96.8,67.57,10.73,0.940815871,2
28.46,97.4,67.52,10.74,0.940817046,2
28.46,97.6,67.32,10.6,0.940800601,2
28.95,98.2,67.85,10.74,0.940817046,2
28.95,99.6,67.58,10.74,0.940817046,2
28.95,99.9,67.72,10.87,0.940832315,2
29.44,99.9,67.58,10.87,0.940832315,2
29.32,99.9,67.72,10.87,0.940832315,2
28.95,99.9,67.99,10.87,0.940832315,2
29.44,100,67.99,10.87,0.940832315,2
29.2,99.8,68.12,10.87,0.940832315,2
29.81,99.9,67.6,10.87,0.940832315,2
30.29,99.9,67.61,10.88,0.94083349,2
30.65,99.9,65.48,11.01,0.94084876,2
30.77,99.9,65.35,11.01,0.94084876,2
31.51,99.9,66.02,11.01,0.94084876,2
31.63,99.9,67.77,10.81,0.940825268,2
31.75,99.9,68.17,10.81,0.940825268,2
32,99.9,63.47,10.74,0.940817046,2
30.66,99.9,68.82,10.61,0.940801776,2
30.67,99.8,66.71,10.47,0.940785332,2
29.94,99.9,67.79,10.13,0.940745396,2
29.81,100,66.91,9.66,0.94069019,2
29.94,99.8,67.11,9.8,0.940706634,2
29.69,99.9,65.7,9.53,0.94067492,2
30.05,99.8,66.13,9.53,0.94067492,2
30.53,99.8,67.23,9.27,0.940644381,2
30.89,99.8,66.63,9.13,0.940627936,2
31.88,99.7,66.43,8.33,0.940533969,2
31.51,99.9,62.66,7.924,0.940486281,2
31.88,99.9,64.27,6.58,0.940328416,2
33.23,99.3,68.98,6.715,0.940344273,2
33.84,99.9,68.78,6.581,0.940328533,2
34.58,99.9,68.84,6.715,0.940344273,2
34.58,100,68.78,6.715,0.940344273,2
34.58,99.9,68.84,6.782,0.940352142,2
34.21,99.9,68.58,6.715,0.940344273,2
34.7,100,68.31,6.782,0.940352142,2
34.82,99.8,68.59,6.785,0.940352495,2
35.79,99.8,67.53,6.855,0.940360717,2
35.3,100,68.21,6.857,0.940360952,2
36.16,99.9,68.2,7.124,0.940392313,2
36.65,100,67.53,7.258,0.940408053,2
37.02,99.9,68.33,7.257,0.940407936,2
35.92,99.9,67.59,7.525,0.940439415,2
35.81,99.9,69.85,7.521,0.940438945,2
35.32,99.9,69.52,7.655,0.940454684,2
35.32,99.8,70.52,7.655,0.940454684,2
35.07,99.9,70.19,7.79,0.940470541,2
34.83,99.9,70.59,7.857,0.940478411,2
35.07,99.8,70.32,7.924,0.940486281,2
35.07,100,70.19,8.06,0.940502255,2
33.11,99.8,72.13,8.33,0.940533969,2
32.74,99.9,73.14,8.46,0.940549239,2
32.25,99.9,72.2,8.6,0.940565683,2
32,99.8,72.34,8.66,0.940572731,2
31.39,99.9,72.2,8.73,0.940580953,2
31.77,99.9,71.76,8.66,0.940572731,2
31.16,99.8,71.48,8.65,0.940571556,2
29.69,99.8,71.35,8.72,0.940579778,2
29.2,99.9,71.21,8.45,0.940548064,2
28.34,96.3,71.08,8.45,0.940548064,2
28.94,95.4,70.36,8.32,0.940532795,2
30.03,94.9,70.59,8.46,0.940549239,2
31.14,94.7,70.46,8.46,0.940549239,2
32,95.4,70.32,8.46,0.940549239,2
33.48,92.7,70.59,8.59,0.940564509,2
32.62,95.4,70.45,8.66,0.940572731,2
32.74,99.8,70.39,8.6,0.940565683,2
32,99.9,70.66,8.46,0.940549239,2
31.88,99.9,70.72,8.6,0.940565683,2
31.76,99.9,70.86,8.6,0.940565683,2
31.88,99.8,71.12,8.6,0.940565683,2
31.89,99.9,71.1,8.46,0.940549239,2
30.92,99.9,71.15,8.59,0.940564509,2
29.57,98,70.94,8.72,0.940579778,2
30.43,99.9,71.21,8.72,0.940579778,2
29.81,97,71.35,8.72,0.940579778,2
29.57,96.5,71.61,8.85,0.940595048,2
28.72,96.5,71.46,8.72,0.940579778,2
28.35,96.1,71.59,8.85,0.940595048,2
28.47,96.4,71.73,8.72,0.940579778,2
27.86,95.9,71.71,8.58,0.940563334,2
26.27,95.6,71.37,8.71,0.940578604,2
25.04,94.5,71.7,8.71,0.940578604,2
24.18,93.3,71.84,8.58,0.940563334,2
24.06,93.4,72.1,8.58,0.940563334,2
24.8,92.2,72.1,8.31,0.94053162,2
24.92,92.6,71.97,8.04,0.940499906,2
26.39,92.7,72.1,8.44,0.94054689,2
25.78,93.7,72.1,8.44,0.94054689,2
22.85,92.6,72.26,8.57,0.940562159,2
22.6,92.1,72.32,8.3,0.940530445,2
21.75,91,72.64,8.56,0.940560985,2
19.78,91,72.84,7.891,0.940482405,2
19.54,90.9,73.24,8.43,0.940545715,2
19.17,91.2,73.12,7.354,0.940419329,2
19.66,91.2,72.71,6.95,0.940371876,2
19.78,91.6,72.84,35.26,0.943697143,2
19.54,91.5,72.57,35.26,0.943697143,2
19.53,91.4,71.64,7.759,0.9404669,2
19.54,91,71.36,8.09,0.940505779,2
19.91,91.5,71.97,8.29,0.940529271,2
